genome	S_alg	k	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	pref
spneumoniae-pangenome	pseudosimplitigs	18	11	runs	7367184	10358854	7687904	2670950	387139	2396108	441052	2837160	3044448	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_11.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	11	zeros	7367184	10358854	7367184	2991670	454277	2396108	492724	2888832	3118552	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_11.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	12	default	7367184	10360844	7367184	2993660	448447	2391376	471772	2863148	3099120	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_12.M_default
spneumoniae-pangenome	pseudosimplitigs	18	12	ones	7367184	10360844	7705117	2655727	399524	2391376	444064	2835440	3047444	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_12.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	12	runs	7367184	10360844	7688249	2672595	388098	2391376	442588	2833964	3043064	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_12.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	12	zeros	7367184	10360844	7367184	2993660	455920	2391376	495928	2887304	3117536	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_12.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	2	default	7367184	9981489	7367184	2614305	166657	2208840	199216	2408056	2690708	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	18	2	ones	7367184	9981489	7496564	2484925	155617	2208840	227896	2436736	2679472	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	2	runs	7367184	9981489	7493930	2487559	153756	2208840	223672	2432512	2677172	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	2	zeros	7367184	9981489	7367184	2614305	167444	2208840	201800	2410640	2692112	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	3	default	7367184	9861412	7367184	2494228	169322	2180396	208980	2389376	2660376	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_default
spneumoniae-pangenome	pseudosimplitigs	18	3	ones	7367184	9861412	7508203	2353209	149335	2180396	222852	2403248	2633424	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	3	runs	7367184	9861412	7505798	2355614	147640	2180396	219148	2399544	2631124	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	3	zeros	7367184	9861412	7367184	2494228	169821	2180396	210436	2390832	2660848	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	4	default	7367184	9717562	7367184	2350378	176094	2146160	225916	2372076	2626280	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_default
spneumoniae-pangenome	pseudosimplitigs	18	4	ones	7367184	9717562	7537981	2179581	143940	2146160	222156	2368316	2575328	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	4	runs	7367184	9717562	7535742	2181820	142356	2146160	218972	2365132	2573764	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	4	zeros	7367184	9717562	7367184	2350378	176389	2146160	226728	2372888	2626136	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	5	default	7367184	9687485	7367184	2320301	192124	2156444	253400	2409844	2647192	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_default
spneumoniae-pangenome	pseudosimplitigs	18	5	ones	7367184	9687485	7563550	2123935	153960	2156444	241232	2397676	2585408	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	5	runs	7367184	9687485	7561082	2126403	152255	2156444	238520	2394964	2583492	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	5	zeros	7367184	9687485	7367184	2320301	192260	2156444	253784	2410228	2646688	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_5.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	6	default	7367184	9764252	7367184	2397068	230468	2207404	304596	2512000	2732916	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_6.M_default
spneumoniae-pangenome	pseudosimplitigs	18	6	ones	7367184	9764252	7598013	2166239	187322	2207404	286420	2493824	2660844	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_6.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	6	runs	7367184	9764252	7594199	2170053	184809	2207404	283984	2491388	2657920	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_6.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	6	zeros	7367184	9764252	7367184	2397068	230548	2207404	304728	2512132	2729360	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_6.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	7	default	7367184	9968005	7367184	2600821	297917	2292584	374224	2666808	2876628	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_7.M_default
spneumoniae-pangenome	pseudosimplitigs	18	7	ones	7367184	9968005	7646381	2321624	250061	2292584	353024	2645608	2806028	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_7.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	7	runs	7367184	9968005	7639549	2328456	245671	2292584	350352	2642936	2802600	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_7.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	7	zeros	7367184	9968005	7367184	2600821	297959	2292584	374244	2666828	2877156	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_7.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	8	default	7367184	10224854	7367184	2857670	373634	2368440	429952	2798392	3017080	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_8.M_default
spneumoniae-pangenome	pseudosimplitigs	18	8	ones	7367184	10224854	7681077	2543777	324460	2368440	407428	2775868	2953936	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_8.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	8	runs	7367184	10224854	7670287	2554567	317406	2368440	404920	2773360	2949452	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_8.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	8	zeros	7367184	10224854	7367184	2857670	373838	2368440	430708	2799148	3017416	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_8.M_zeros
spneumoniae-pangenome	pseudosimplitigs	18	9	default	7367184	10341840	7367184	2974656	423039	2398484	455724	2854208	3083824	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_9.M_default
spneumoniae-pangenome	pseudosimplitigs	18	9	ones	7367184	10341840	7697838	2644002	373701	2398484	432224	2830708	3026136	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_9.M_ones
spneumoniae-pangenome	pseudosimplitigs	18	9	runs	7367184	10341840	7683961	2657879	364411	2398484	429416	2827900	3020444	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_9.M_runs
spneumoniae-pangenome	pseudosimplitigs	18	9	zeros	7367184	10341840	7367184	2974656	423414	2398484	456736	2855220	3084332	spneumoniae-pangenome.S_pseudosimplitigs.k_18.d_9.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	1	default	7367184	10169345	7367184	2802161	164833	2300096	188640	2488736	2762432	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_1.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	1	ones	7367184	10169345	7494658	2674687	167009	2300096	239788	2539884	2771412	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	1	runs	7367184	10169345	7491228	2678117	164659	2300096	234752	2534848	2768208	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	1	zeros	7367184	10169345	7367184	2802161	166907	2300096	196316	2496412	2765952	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	10	default	7367184	10310693	7367184	2943509	438431	2389244	460988	2850232	3090364	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_10.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	10	ones	7367184	10310693	7698927	2611766	389342	2389244	436780	2826024	3036576	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_10.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	10	runs	7367184	10310693	7684709	2625984	379688	2389244	434432	2823676	3032204	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_10.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	10	zeros	7367184	10310693	7367184	2943509	445490	2389244	484456	2873700	3106520	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_10.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	11	default	7367184	10293774	7367184	2926590	444038	2378760	464124	2842884	3083148	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_11.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	11	ones	7367184	10293774	7698567	2595207	395050	2378760	437704	2816464	3031528	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_11.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	11	runs	7367184	10293774	7684296	2609478	385217	2378760	435980	2814740	3026824	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_11.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	11	zeros	7367184	10293774	7367184	2926590	451174	2378760	487628	2866388	3099000	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_11.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	12	default	7367184	10283204	7367184	2916020	445470	2371492	466104	2837596	3079792	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_12.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	12	ones	7367184	10283204	7698710	2584494	396518	2371492	438712	2810204	3028904	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_12.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	12	runs	7367184	10283204	7684335	2598869	386604	2371492	436976	2808468	3024796	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_12.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	12	zeros	7367184	10283204	7367184	2916020	453283	2371492	492396	2863888	3097996	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_12.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	2	default	7367184	9981193	7367184	2614009	166537	2253644	199208	2452852	2711324	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_2.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	2	ones	7367184	9981193	7496285	2484908	155625	2253644	227060	2480704	2698640	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	2	runs	7367184	9981193	7493664	2487529	153718	2253644	222648	2476292	2696644	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	2	zeros	7367184	9981193	7367184	2614009	167328	2253644	201872	2455516	2711612	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	3	default	7367184	9861334	7367184	2494150	169181	2224016	209140	2433156	2679736	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_3.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	3	ones	7367184	9861334	7507577	2353757	149337	2224016	222512	2446528	2652716	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	3	runs	7367184	9861334	7505174	2356160	147608	2224016	218476	2442492	2649320	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	3	zeros	7367184	9861334	7367184	2494150	169644	2224016	210444	2434460	2679880	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	4	default	7367184	9717696	7367184	2350512	175898	2190352	224500	2414852	2647916	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_4.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	4	ones	7367184	9717696	7536947	2180749	143866	2190352	220908	2411260	2596964	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	4	runs	7367184	9717696	7534722	2182974	142290	2190352	217608	2407960	2594536	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_4.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	4	zeros	7367184	9717696	7367184	2350512	176166	2190352	225300	2415652	2647388	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_4.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	5	default	7367184	9685309	7367184	2318125	191520	2192696	251728	2444424	2664140	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_5.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	5	ones	7367184	9685309	7562725	2122584	153396	2192696	239216	2431912	2602060	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_5.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	5	runs	7367184	9685309	7560175	2125134	151622	2192696	236316	2429012	2600844	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_5.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	5	zeros	7367184	9685309	7367184	2318125	191664	2192696	252184	2444880	2664552	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_5.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	6	default	7367184	9757675	7367184	2390491	229434	2231804	302772	2534576	2743852	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_6.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	6	ones	7367184	9757675	7596664	2161011	186275	2231804	284088	2515892	2673380	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_6.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	6	runs	7367184	9757675	7593084	2164591	183871	2231804	281676	2513480	2670900	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_6.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	6	zeros	7367184	9757675	7367184	2390491	229534	2231804	303024	2534828	2745056	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_6.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	7	default	7367184	9961084	7367184	2593900	297125	2302592	372928	2675520	2880728	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_7.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	7	ones	7367184	9961084	7646623	2314461	249198	2302592	351460	2654052	2811664	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_7.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	7	runs	7367184	9961084	7640109	2320975	244964	2302592	349008	2651600	2807612	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_7.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	7	zeros	7367184	9961084	7367184	2593900	297157	2302592	373076	2675668	2880368	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_7.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	8	default	7367184	10217005	7367184	2849821	372905	2367844	428604	2796448	3018076	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_8.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	8	ones	7367184	10217005	7680097	2536908	323543	2367844	405412	2773256	2953716	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_8.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	8	runs	7367184	10217005	7669624	2547381	316788	2367844	403120	2770964	2949496	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_8.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	8	zeros	7367184	10217005	7367184	2849821	373186	2367844	429892	2797736	3017364	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_8.M_zeros
spneumoniae-pangenome	pseudosimplitigsAC	18	9	default	7367184	10322196	7367184	2955012	421046	2389604	451908	2841512	3074940	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_9.M_default
spneumoniae-pangenome	pseudosimplitigsAC	18	9	ones	7367184	10322196	7695748	2626448	371865	2389604	428528	2818132	3016012	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_9.M_ones
spneumoniae-pangenome	pseudosimplitigsAC	18	9	runs	7367184	10322196	7682158	2640038	362896	2389604	425852	2815456	3010492	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_9.M_runs
spneumoniae-pangenome	pseudosimplitigsAC	18	9	zeros	7367184	10322196	7367184	2955012	422093	2389604	455992	2845596	3075688	spneumoniae-pangenome.S_pseudosimplitigsAC.k_18.d_9.M_zeros
spneumoniae-pangenome	pseudosimplitigs	19	1	default	7551412	10580164	7551412	3028752	168264	2287620	189096	2476716	2824612	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_default
spneumoniae-pangenome	pseudosimplitigs	19	1	ones	7551412	10580164	7679149	2901015	169128	2287620	240068	2527688	2826404	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_ones
spneumoniae-pangenome	pseudosimplitigs	19	1	runs	7551412	10580164	7677599	2902565	168089	2287620	237948	2525568	2825280	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_runs
spneumoniae-pangenome	pseudosimplitigs	19	1	zeros	7551412	10580164	7551412	3028752	169778	2287620	195684	2483304	2827780	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_1.M_zeros
spneumoniae-pangenome	pseudosimplitigs	19	10	default	7551412	10840174	7551412	3288762	417037	2451312	460732	2912044	3201296	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_10.M_default
spneumoniae-pangenome	pseudosimplitigs	19	10	ones	7551412	10840174	7920052	2920122	361367	2451312	430544	2881856	3123700	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_10.M_ones
spneumoniae-pangenome	pseudosimplitigs	19	10	runs	7551412	10840174	7907432	2932742	353039	2451312	428840	2880152	3117596	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_10.M_runs
spneumoniae-pangenome	pseudosimplitigs	19	10	zeros	7551412	10840174	7551412	3288762	419767	2451312	472852	2924164	3206184	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_10.M_zeros
spneumoniae-pangenome	pseudosimplitigs	19	11	default	7551412	10880796	7551412	3329384	435975	2463124	470212	2933336	3226048	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_11.M_default
spneumoniae-pangenome	pseudosimplitigs	19	11	ones	7551412	10880796	7923321	2957475	380674	2463124	438596	2901720	3152692	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_11.M_ones
spneumoniae-pangenome	pseudosimplitigs	19	11	runs	7551412	10880796	7909232	2971564	371344	2463124	437144	2900268	3148392	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_11.M_runs
spneumoniae-pangenome	pseudosimplitigs	19	11	zeros	7551412	10880796	7551412	3329384	438961	2463124	483308	2946432	3231976	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_11.M_zeros
spneumoniae-pangenome	pseudosimplitigs	19	12	default	7551412	10892356	7551412	3340944	441777	2464380	475864	2940244	3230896	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_12.M_default
spneumoniae-pangenome	pseudosimplitigs	19	12	ones	7551412	10892356	7925303	2967053	386401	2464380	441944	2906324	3160420	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_12.M_ones
spneumoniae-pangenome	pseudosimplitigs	19	12	runs	7551412	10892356	7910347	2982009	376470	2464380	441008	2905388	3156496	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_12.M_runs
spneumoniae-pangenome	pseudosimplitigs	19	12	zeros	7551412	10892356	7551412	3340944	447702	2464380	498052	2962432	3243780	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_12.M_zeros
spneumoniae-pangenome	pseudosimplitigs	19	2	default	7551412	10412697	7551412	2861285	169386	2247824	197900	2445724	2778220	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_default
spneumoniae-pangenome	pseudosimplitigs	19	2	ones	7551412	10412697	7680538	2732159	159570	2247824	230228	2478052	2763300	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_ones
spneumoniae-pangenome	pseudosimplitigs	19	2	runs	7551412	10412697	7679358	2733339	158752	2247824	228408	2476232	2762108	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_runs
spneumoniae-pangenome	pseudosimplitigs	19	2	zeros	7551412	10412697	7551412	2861285	169966	2247824	200300	2448124	2778892	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_2.M_zeros
spneumoniae-pangenome	pseudosimplitigs	19	3	default	7551412	10179392	7551412	2627980	170701	2191352	207944	2399296	2711464	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_default
spneumoniae-pangenome	pseudosimplitigs	19	3	ones	7551412	10179392	7699213	2480179	145610	2191352	216768	2408120	2668840	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_ones
spneumoniae-pangenome	pseudosimplitigs	19	3	runs	7551412	10179392	7698279	2481113	144943	2191352	215084	2406436	2667484	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_runs
spneumoniae-pangenome	pseudosimplitigs	19	3	zeros	7551412	10179392	7551412	2627980	170927	2191352	208696	2400048	2710304	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_3.M_zeros
spneumoniae-pangenome	pseudosimplitigs	19	4	default	7551412	10087416	7551412	2536004	173349	2170196	216512	2386708	2688600	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_default
spneumoniae-pangenome	pseudosimplitigs	19	4	ones	7551412	10087416	7716752	2370664	141345	2170196	215076	2385272	2630956	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_ones
spneumoniae-pangenome	pseudosimplitigs	19	4	runs	7551412	10087416	7715821	2371595	140692	2170196	213524	2383720	2630616	spneumoniae-pangenome.S_pseudosimplitigs.k_19.d_4.M_runs
